-nan;-nan;-nan;-nan;-nan;0.20461544;
0.583333;0.708333;0.791667;0.812500;0.833333;0.09945302;
0.523810;0.646259;0.721088;0.748299;0.768707;0.10774318;
0.525210;0.642857;0.718487;0.747899;0.764706;0.11198472;
0.508997;0.624679;0.691517;0.727506;0.745501;0.10524383;
0.505071;0.618661;0.691684;0.724138;0.742393;0.10931963;
0.500000;0.609423;0.676292;0.706687;0.724924;0.10799934;
0.498194;0.620233;0.686873;0.722200;0.748294;0.10714913;
0.513396;0.637663;0.706047;0.743302;0.768053;0.10770698;
0.513943;0.639324;0.705272;0.741095;0.766131;0.11779626;
0.506627;0.631995;0.695565;0.732667;0.760786;0.13128663;
0.502220;0.626978;0.690361;0.727733;0.755399;0.13077151;
0.502995;0.628628;0.691494;0.728877;0.756251;0.13843669;
0.501681;0.627565;0.690017;0.728062;0.755415;0.20729708;
0.500577;0.626567;0.689132;0.727250;0.754641;0.27221482;
0.499637;0.625666;0.688095;0.726499;0.753902;0.41220342;
-nan;-nan;-nan;-nan;-nan;-nan;0.10795419;
0.583333;0.708333;0.791667;0.812500;0.833333;0.833333;0.10738005;
0.523810;0.646259;0.721088;0.748299;0.768707;0.789116;0.10756464;
0.525210;0.642857;0.718487;0.747899;0.764706;0.785714;0.10756461;
0.508997;0.624679;0.691517;0.727506;0.745501;0.760925;0.10818024;
0.505071;0.618661;0.691684;0.724138;0.742393;0.756592;0.11096906;
0.500000;0.609423;0.676292;0.706687;0.724924;0.743161;0.10726649;
0.498194;0.620233;0.686873;0.722200;0.748294;0.769169;0.11108363;
0.513396;0.637663;0.706047;0.743302;0.768053;0.790253;0.12004677;
0.513943;0.639324;0.705272;0.741095;0.766131;0.788113;0.10789310;
0.506627;0.631995;0.695565;0.732667;0.760786;0.781292;0.14250259;
0.502220;0.626978;0.690361;0.727733;0.755399;0.776393;0.15113476;
0.502995;0.628628;0.691494;0.728877;0.756251;0.777092;0.15438657;
0.501681;0.627565;0.690017;0.728062;0.755415;0.776138;0.22423124;
0.500577;0.626567;0.689132;0.727250;0.754641;0.775238;0.27659098;
0.499637;0.625666;0.688095;0.726499;0.753902;0.774382;0.48260157;
-nan;-nan;-nan;-nan;-nan;-nan;-nan;0.10833044;
0.583333;0.708333;0.791667;0.812500;0.833333;0.833333;0.875000;0.10815131;
0.523810;0.646259;0.721088;0.748299;0.768707;0.789116;0.809524;0.10766665;
0.525210;0.642857;0.718487;0.747899;0.764706;0.785714;0.798319;0.10734535;
0.508997;0.624679;0.691517;0.727506;0.745501;0.760925;0.776350;0.11138235;
0.505071;0.618661;0.691684;0.724138;0.742393;0.756592;0.770791;0.10779258;
0.500000;0.609423;0.676292;0.706687;0.724924;0.743161;0.756839;0.10766079;
0.498194;0.620233;0.686873;0.722200;0.748294;0.769169;0.784825;0.11151081;
0.513396;0.637663;0.706047;0.743302;0.768053;0.790253;0.805307;0.11153367;
0.513943;0.639324;0.705272;0.741095;0.766131;0.788113;0.803379;0.11120286;
0.506627;0.631995;0.695565;0.732667;0.760786;0.781292;0.797365;0.13865438;
0.502220;0.626978;0.690361;0.727733;0.755399;0.776393;0.792370;0.14977262;
0.502995;0.628628;0.691494;0.728877;0.756251;0.777092;0.792628;0.16284394;
0.501681;0.627565;0.690017;0.728062;0.755415;0.776138;0.792331;0.24374215;
0.500577;0.626567;0.689132;0.727250;0.754641;0.775238;0.791377;0.33320266;
0.499637;0.625666;0.688095;0.726499;0.753902;0.774382;0.790535;0.54348090;
-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0.10952269;
0.583333;0.708333;0.791667;0.812500;0.833333;0.833333;0.875000;0.895833;0.11081396;
0.523810;0.646259;0.721088;0.748299;0.768707;0.789116;0.809524;0.816327;0.11239553;
0.525210;0.642857;0.718487;0.747899;0.764706;0.785714;0.798319;0.810924;0.11162978;
0.508997;0.624679;0.691517;0.727506;0.745501;0.760925;0.776350;0.796915;0.11141522;
0.505071;0.618661;0.691684;0.724138;0.742393;0.756592;0.770791;0.789047;0.11111099;
0.500000;0.609423;0.676292;0.706687;0.724924;0.743161;0.756839;0.773556;0.11195956;
0.498194;0.620233;0.686873;0.722200;0.748294;0.769169;0.784825;0.797270;0.11202774;
0.513396;0.637663;0.706047;0.743302;0.768053;0.790253;0.805307;0.817555;0.11153244;
0.513943;0.639324;0.705272;0.741095;0.766131;0.788113;0.803379;0.814574;0.11296704;
0.506627;0.631995;0.695565;0.732667;0.760786;0.781292;0.797365;0.810136;0.14321038;
0.502220;0.626978;0.690361;0.727733;0.755399;0.776393;0.792370;0.805287;0.14989606;
0.502995;0.628628;0.691494;0.728877;0.756251;0.777092;0.792628;0.805410;0.17004335;
0.501681;0.627565;0.690017;0.728062;0.755415;0.776138;0.792331;0.805536;0.26887383;
0.500577;0.626567;0.689132;0.727250;0.754641;0.775238;0.791377;0.804395;0.36127732;
0.499637;0.625666;0.688095;0.726499;0.753902;0.774382;0.790535;0.803569;0.59788295;
-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0.11187009;
0.583333;0.708333;0.791667;0.812500;0.833333;0.833333;0.875000;0.895833;0.895833;0.11259533;
0.523810;0.646259;0.721088;0.748299;0.768707;0.789116;0.809524;0.816327;0.816327;0.11199484;
0.525210;0.642857;0.718487;0.747899;0.764706;0.785714;0.798319;0.810924;0.819328;0.11405138;
0.508997;0.624679;0.691517;0.727506;0.745501;0.760925;0.776350;0.796915;0.807198;0.11160930;
0.505071;0.618661;0.691684;0.724138;0.742393;0.756592;0.770791;0.789047;0.799189;0.11144553;
0.500000;0.609423;0.676292;0.706687;0.724924;0.743161;0.756839;0.773556;0.784195;0.11083111;
0.498194;0.620233;0.686873;0.722200;0.748294;0.769169;0.784825;0.797270;0.810116;0.12357073;
0.513396;0.637663;0.706047;0.743302;0.768053;0.790253;0.805307;0.817555;0.828783;0.11154072;
0.513943;0.639324;0.705272;0.741095;0.766131;0.788113;0.803379;0.814574;0.825972;0.11551839;
0.506627;0.631995;0.695565;0.732667;0.760786;0.781292;0.797365;0.810136;0.821698;0.14777594;
0.502220;0.626978;0.690361;0.727733;0.755399;0.776393;0.792370;0.805287;0.816925;0.16010507;
0.502995;0.628628;0.691494;0.728877;0.756251;0.777092;0.792628;0.805410;0.816786;0.18038530;
0.501681;0.627565;0.690017;0.728062;0.755415;0.776138;0.792331;0.805536;0.816656;0.30016870;
0.500577;0.626567;0.689132;0.727250;0.754641;0.775238;0.791377;0.804395;0.815531;0.39859973;
0.499637;0.625666;0.688095;0.726499;0.753902;0.774382;0.790535;0.803569;0.814699;0.86829417;
-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0.11515794;
0.583333;0.708333;0.791667;0.812500;0.833333;0.833333;0.875000;0.895833;0.895833;0.895833;0.11535822;
0.523810;0.646259;0.721088;0.748299;0.768707;0.789116;0.809524;0.816327;0.816327;0.823129;0.12490255;
0.525210;0.642857;0.718487;0.747899;0.764706;0.785714;0.798319;0.810924;0.819328;0.823529;0.11372111;
0.508997;0.624679;0.691517;0.727506;0.745501;0.760925;0.776350;0.796915;0.807198;0.812339;0.11132353;
0.505071;0.618661;0.691684;0.724138;0.742393;0.756592;0.770791;0.789047;0.799189;0.807302;0.12841833;
0.500000;0.609423;0.676292;0.706687;0.724924;0.743161;0.756839;0.773556;0.784195;0.794833;0.11544285;
0.498194;0.620233;0.686873;0.722200;0.748294;0.769169;0.784825;0.797270;0.810116;0.819751;0.11461582;
0.513396;0.637663;0.706047;0.743302;0.768053;0.790253;0.805307;0.817555;0.828783;0.837714;0.11507221;
0.513943;0.639324;0.705272;0.741095;0.766131;0.788113;0.803379;0.814574;0.825972;0.835742;0.11509332;
0.506627;0.631995;0.695565;0.732667;0.760786;0.781292;0.797365;0.810136;0.821698;0.829876;0.15872887;
0.502220;0.626978;0.690361;0.727733;0.755399;0.776393;0.792370;0.805287;0.816925;0.825529;0.17504508;
0.502995;0.628628;0.691494;0.728877;0.756251;0.777092;0.792628;0.805410;0.816786;0.825488;0.18137274;
0.501681;0.627565;0.690017;0.728062;0.755415;0.776138;0.792331;0.805536;0.816656;0.825885;0.29128652;
0.500577;0.626567;0.689132;0.727250;0.754641;0.775238;0.791377;0.804395;0.815531;0.824824;0.40432028;
0.499637;0.625666;0.688095;0.726499;0.753902;0.774382;0.790535;0.803569;0.814699;0.824142;0.94916716;
-nan;-nan;-nan;-nan;-nan;0.10745897;
0.583333;0.708333;0.791667;0.812500;0.833333;0.10961448;
0.523810;0.646259;0.721088;0.748299;0.768707;0.10777126;
0.525210;0.642857;0.718487;0.747899;0.764706;0.10729764;
0.508997;0.624679;0.691517;0.727506;0.745501;0.10835037;
0.505071;0.618661;0.691684;0.724138;0.742393;0.10726350;
0.500000;0.609423;0.676292;0.706687;0.724924;0.10729622;
0.498194;0.620233;0.686873;0.722200;0.748294;0.10726166;
0.513396;0.637663;0.706047;0.743302;0.768053;0.11049822;
0.513943;0.639324;0.705272;0.741095;0.766131;0.10742786;
0.506627;0.631995;0.695565;0.732667;0.760786;0.12856856;
0.502220;0.626978;0.690361;0.727733;0.755399;0.13217424;
0.502995;0.628628;0.691494;0.728877;0.756251;0.13916830;
0.501681;0.627565;0.690017;0.728062;0.755415;0.20934925;
0.500577;0.626567;0.689132;0.727250;0.754641;0.25681650;
0.499637;0.625666;0.688095;0.726499;0.753902;0.42320358;
-nan;-nan;-nan;-nan;-nan;-nan;0.10996521;
0.583333;0.708333;0.791667;0.812500;0.833333;0.833333;0.11189342;
0.523810;0.646259;0.721088;0.748299;0.768707;0.789116;0.10759091;
0.525210;0.642857;0.718487;0.747899;0.764706;0.785714;0.10687069;
0.508997;0.624679;0.691517;0.727506;0.745501;0.760925;0.10814836;
0.505071;0.618661;0.691684;0.724138;0.742393;0.756592;0.11142069;
0.500000;0.609423;0.676292;0.706687;0.724924;0.743161;0.10732670;
0.498194;0.620233;0.686873;0.722200;0.748294;0.769169;0.11119874;
0.513396;0.637663;0.706047;0.743302;0.768053;0.790253;0.11153753;
0.513943;0.639324;0.705272;0.741095;0.766131;0.788113;0.11188666;
0.506627;0.631995;0.695565;0.732667;0.760786;0.781292;0.13976479;
0.502220;0.626978;0.690361;0.727733;0.755399;0.776393;0.14289366;
0.502995;0.628628;0.691494;0.728877;0.756251;0.777092;0.14594502;
0.501681;0.627565;0.690017;0.728062;0.755415;0.776138;0.22774644;
0.500577;0.626567;0.689132;0.727250;0.754641;0.775238;0.30144836;
0.499637;0.625666;0.688095;0.726499;0.753902;0.774382;0.45225460;
-nan;-nan;-nan;-nan;-nan;-nan;-nan;0.11164479;
0.583333;0.708333;0.791667;0.812500;0.833333;0.833333;0.875000;0.10797261;
0.523810;0.646259;0.721088;0.748299;0.768707;0.789116;0.809524;0.11135701;
0.525210;0.642857;0.718487;0.747899;0.764706;0.785714;0.798319;0.10797916;
0.508997;0.624679;0.691517;0.727506;0.745501;0.760925;0.776350;0.11114561;
0.505071;0.618661;0.691684;0.724138;0.742393;0.756592;0.770791;0.10772744;
0.500000;0.609423;0.676292;0.706687;0.724924;0.743161;0.756839;0.11166649;
0.498194;0.620233;0.686873;0.722200;0.748294;0.769169;0.784825;0.11151443;
0.513396;0.637663;0.706047;0.743302;0.768053;0.790253;0.805307;0.11169062;
0.513943;0.639324;0.705272;0.741095;0.766131;0.788113;0.803379;0.11338706;
0.506627;0.631995;0.695565;0.732667;0.760786;0.781292;0.797365;0.15708896;
0.502220;0.626978;0.690361;0.727733;0.755399;0.776393;0.792370;0.14297078;
0.502995;0.628628;0.691494;0.728877;0.756251;0.777092;0.792628;0.16910185;
0.501681;0.627565;0.690017;0.728062;0.755415;0.776138;0.792331;0.25136744;
0.500577;0.626567;0.689132;0.727250;0.754641;0.775238;0.791377;0.34407293;
0.499637;0.625666;0.688095;0.726499;0.753902;0.774382;0.790535;0.55611816;
-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0.11072148;
0.583333;0.708333;0.791667;0.812500;0.833333;0.833333;0.875000;0.895833;0.11114525;
0.523810;0.646259;0.721088;0.748299;0.768707;0.789116;0.809524;0.816327;0.11494202;
0.525210;0.642857;0.718487;0.747899;0.764706;0.785714;0.798319;0.810924;0.11201908;
0.508997;0.624679;0.691517;0.727506;0.745501;0.760925;0.776350;0.796915;0.10999241;
0.505071;0.618661;0.691684;0.724138;0.742393;0.756592;0.770791;0.789047;0.11411974;
0.500000;0.609423;0.676292;0.706687;0.724924;0.743161;0.756839;0.773556;0.11160533;
0.498194;0.620233;0.686873;0.722200;0.748294;0.769169;0.784825;0.797270;0.11276094;
0.513396;0.637663;0.706047;0.743302;0.768053;0.790253;0.805307;0.817555;0.11465932;
0.513943;0.639324;0.705272;0.741095;0.766131;0.788113;0.803379;0.814574;0.11099762;
0.506627;0.631995;0.695565;0.732667;0.760786;0.781292;0.797365;0.810136;0.15097849;
0.502220;0.626978;0.690361;0.727733;0.755399;0.776393;0.792370;0.805287;0.14928221;
0.502995;0.628628;0.691494;0.728877;0.756251;0.777092;0.792628;0.805410;0.17714308;
0.501681;0.627565;0.690017;0.728062;0.755415;0.776138;0.792331;0.805536;0.27836694;
0.500577;0.626567;0.689132;0.727250;0.754641;0.775238;0.791377;0.804395;0.39223203;
0.499637;0.625666;0.688095;0.726499;0.753902;0.774382;0.790535;0.803569;0.81405354;
-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0.11101137;
0.583333;0.708333;0.791667;0.812500;0.833333;0.833333;0.875000;0.895833;0.895833;0.11065281;
0.523810;0.646259;0.721088;0.748299;0.768707;0.789116;0.809524;0.816327;0.816327;0.11275705;
0.525210;0.642857;0.718487;0.747899;0.764706;0.785714;0.798319;0.810924;0.819328;0.11173546;
0.508997;0.624679;0.691517;0.727506;0.745501;0.760925;0.776350;0.796915;0.807198;0.11283412;
0.505071;0.618661;0.691684;0.724138;0.742393;0.756592;0.770791;0.789047;0.799189;0.11558591;
0.500000;0.609423;0.676292;0.706687;0.724924;0.743161;0.756839;0.773556;0.784195;0.12773081;
0.498194;0.620233;0.686873;0.722200;0.748294;0.769169;0.784825;0.797270;0.810116;0.11350023;
0.513396;0.637663;0.706047;0.743302;0.768053;0.790253;0.805307;0.817555;0.828783;0.11268710;
0.513943;0.639324;0.705272;0.741095;0.766131;0.788113;0.803379;0.814574;0.825972;0.12717171;
0.506627;0.631995;0.695565;0.732667;0.760786;0.781292;0.797365;0.810136;0.821698;0.14797650;
0.502220;0.626978;0.690361;0.727733;0.755399;0.776393;0.792370;0.805287;0.816925;0.16786165;
0.502995;0.628628;0.691494;0.728877;0.756251;0.777092;0.792628;0.805410;0.816786;0.18773591;
0.501681;0.627565;0.690017;0.728062;0.755415;0.776138;0.792331;0.805536;0.816656;0.30470221;
0.500577;0.626567;0.689132;0.727250;0.754641;0.775238;0.791377;0.804395;0.815531;0.41670538;
0.499637;0.625666;0.688095;0.726499;0.753902;0.774382;0.790535;0.803569;0.814699;0.64812651;
-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0.11510432;
0.583333;0.708333;0.791667;0.812500;0.833333;0.833333;0.875000;0.895833;0.895833;0.895833;0.11553840;
0.523810;0.646259;0.721088;0.748299;0.768707;0.789116;0.809524;0.816327;0.816327;0.823129;0.11368477;
0.525210;0.642857;0.718487;0.747899;0.764706;0.785714;0.798319;0.810924;0.819328;0.823529;0.11432040;
0.508997;0.624679;0.691517;0.727506;0.745501;0.760925;0.776350;0.796915;0.807198;0.812339;0.11941404;
0.505071;0.618661;0.691684;0.724138;0.742393;0.756592;0.770791;0.789047;0.799189;0.807302;0.11509267;
0.500000;0.609423;0.676292;0.706687;0.724924;0.743161;0.756839;0.773556;0.784195;0.794833;0.11502883;
0.498194;0.620233;0.686873;0.722200;0.748294;0.769169;0.784825;0.797270;0.810116;0.819751;0.11521006;
0.513396;0.637663;0.706047;0.743302;0.768053;0.790253;0.805307;0.817555;0.828783;0.837714;0.11742681;
0.513943;0.639324;0.705272;0.741095;0.766131;0.788113;0.803379;0.814574;0.825972;0.835742;0.11506635;
0.506627;0.631995;0.695565;0.732667;0.760786;0.781292;0.797365;0.810136;0.821698;0.829876;0.17131155;
0.502220;0.626978;0.690361;0.727733;0.755399;0.776393;0.792370;0.805287;0.816925;0.825529;0.17279243;
0.502995;0.628628;0.691494;0.728877;0.756251;0.777092;0.792628;0.805410;0.816786;0.825488;0.18689006;
0.501681;0.627565;0.690017;0.728062;0.755415;0.776138;0.792331;0.805536;0.816656;0.825885;0.31154732;
0.500577;0.626567;0.689132;0.727250;0.754641;0.775238;0.791377;0.804395;0.815531;0.824824;0.40621454;
0.499637;0.625666;0.688095;0.726499;0.753902;0.774382;0.790535;0.803569;0.814699;0.824142;0.74882535;
-nan;-nan;-nan;-nan;-nan;0.10785762;
0.583333;0.708333;0.791667;0.812500;0.833333;0.10751410;
0.523810;0.646259;0.721088;0.748299;0.768707;0.10718130;
0.525210;0.642857;0.718487;0.747899;0.764706;0.10544188;
0.508997;0.624679;0.691517;0.727506;0.745501;0.10624365;
0.505071;0.618661;0.691684;0.724138;0.742393;0.10764866;
0.500000;0.609423;0.676292;0.706687;0.724924;0.10779585;
0.498194;0.620233;0.686873;0.722200;0.748294;0.10932801;
0.513396;0.637663;0.706047;0.743302;0.768053;0.10964743;
0.513943;0.639324;0.705272;0.741095;0.766131;0.11038126;
0.506627;0.631995;0.695565;0.732667;0.760786;0.12851811;
0.502220;0.626978;0.690361;0.727733;0.755399;0.14796250;
0.502995;0.628628;0.691494;0.728877;0.756251;0.14554604;
0.501681;0.627565;0.690017;0.728062;0.755415;0.20304776;
0.500577;0.626567;0.689132;0.727250;0.754641;0.25213349;
0.499637;0.625666;0.688095;0.726499;0.753902;0.40521855;
-nan;-nan;-nan;-nan;-nan;-nan;0.10717305;
0.583333;0.708333;0.791667;0.812500;0.833333;0.833333;0.11106957;
0.523810;0.646259;0.721088;0.748299;0.768707;0.789116;0.11890892;
0.525210;0.642857;0.718487;0.747899;0.764706;0.785714;0.11883576;
0.508997;0.624679;0.691517;0.727506;0.745501;0.760925;0.10957372;
0.505071;0.618661;0.691684;0.724138;0.742393;0.756592;0.11037453;
0.500000;0.609423;0.676292;0.706687;0.724924;0.743161;0.12445654;
0.498194;0.620233;0.686873;0.722200;0.748294;0.769169;0.10880900;
0.513396;0.637663;0.706047;0.743302;0.768053;0.790253;0.11003716;
0.513943;0.639324;0.705272;0.741095;0.766131;0.788113;0.12281586;
0.506627;0.631995;0.695565;0.732667;0.760786;0.781292;0.13900154;
0.502220;0.626978;0.690361;0.727733;0.755399;0.776393;0.14637800;
0.502995;0.628628;0.691494;0.728877;0.756251;0.777092;0.16254544;
0.501681;0.627565;0.690017;0.728062;0.755415;0.776138;0.35617944;
0.500577;0.626567;0.689132;0.727250;0.754641;0.775238;0.31695660;
0.499637;0.625666;0.688095;0.726499;0.753902;0.774382;0.49486141;
-nan;-nan;-nan;-nan;-nan;-nan;-nan;0.11074093;
0.583333;0.708333;0.791667;0.812500;0.833333;0.833333;0.875000;0.10939975;
0.523810;0.646259;0.721088;0.748299;0.768707;0.789116;0.809524;0.11006665;
0.525210;0.642857;0.718487;0.747899;0.764706;0.785714;0.798319;0.11306518;
0.508997;0.624679;0.691517;0.727506;0.745501;0.760925;0.776350;0.10855311;
0.505071;0.618661;0.691684;0.724138;0.742393;0.756592;0.770791;0.11115123;
0.500000;0.609423;0.676292;0.706687;0.724924;0.743161;0.756839;0.11243857;
0.498194;0.620233;0.686873;0.722200;0.748294;0.769169;0.784825;0.11077591;
0.513396;0.637663;0.706047;0.743302;0.768053;0.790253;0.805307;0.12309912;
0.513943;0.639324;0.705272;0.741095;0.766131;0.788113;0.803379;0.11222287;
0.506627;0.631995;0.695565;0.732667;0.760786;0.781292;0.797365;0.13891403;
0.502220;0.626978;0.690361;0.727733;0.755399;0.776393;0.792370;0.14682313;
0.502995;0.628628;0.691494;0.728877;0.756251;0.777092;0.792628;0.16587657;
0.501681;0.627565;0.690017;0.728062;0.755415;0.776138;0.792331;0.23921419;
0.500577;0.626567;0.689132;0.727250;0.754641;0.775238;0.791377;0.34346906;
0.499637;0.625666;0.688095;0.726499;0.753902;0.774382;0.790535;0.55164010;
-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0.12015184;
0.583333;0.708333;0.791667;0.812500;0.833333;0.833333;0.875000;0.895833;0.11180557;
0.523810;0.646259;0.721088;0.748299;0.768707;0.789116;0.809524;0.816327;0.11120522;
0.525210;0.642857;0.718487;0.747899;0.764706;0.785714;0.798319;0.810924;0.11153440;
0.508997;0.624679;0.691517;0.727506;0.745501;0.760925;0.776350;0.796915;0.11111576;
0.505071;0.618661;0.691684;0.724138;0.742393;0.756592;0.770791;0.789047;0.11133545;
0.500000;0.609423;0.676292;0.706687;0.724924;0.743161;0.756839;0.773556;0.11224219;
